,code,name,is_exist
42562,4827025326,경상남도 밀양시 하남읍 대사리,존재
42563,4827025327,경상남도 밀양시 하남읍 양동리,존재
42564,4827025328,경상남도 밀양시 하남읍 귀명리,존재
42565,4827031000,경상남도 밀양시 부북면,존재
42566,4827031021,경상남도 밀양시 부북면 운전리,존재
42567,4827031022,경상남도 밀양시 부북면 전사포리,존재
42568,4827031023,경상남도 밀양시 부북면 후사포리,존재
42569,4827031024,경상남도 밀양시 부북면 제대리,존재
42570,4827031025,경상남도 밀양시 부북면 감천리,존재
42571,4827031026,경상남도 밀양시 부북면 오례리,존재
42572,4827031027,경상남도 밀양시 부북면 덕곡리,존재
42573,4827031028,경상남도 밀양시 부북면 청운리,존재
42574,4827031029,경상남도 밀양시 부북면 가산리,존재
42575,4827031030,경상남도 밀양시 부북면 대항리,존재
42576,4827031031,경상남도 밀양시 부북면 퇴로리,존재
42577,4827031032,경상남도 밀양시 부북면 월산리,존재
42578,4827031033,경상남도 밀양시 부북면 위양리,존재
42579,4827031034,경상남도 밀양시 부북면 무연리,존재
42580,4827031035,경상남도 밀양시 부북면 춘화리,존재
42581,4827031036,경상남도 밀양시 부북면 용지리,존재
42582,4827032000,경상남도 밀양시 상동면,존재
42583,4827032021,경상남도 밀양시 상동면 금산리,존재
42584,4827032022,경상남도 밀양시 상동면 가곡리,존재
42585,4827032023,경상남도 밀양시 상동면 안인리,존재
42586,4827032024,경상남도 밀양시 상동면 옥산리,존재
42587,4827032025,경상남도 밀양시 상동면 고정리,존재
42588,4827032026,경상남도 밀양시 상동면 도곡리,존재
42589,4827032027,경상남도 밀양시 상동면 매화리,존재
42590,4827032028,경상남도 밀양시 상동면 신곡리,존재
42591,4827033000,경상남도 밀양시 산외면,존재
42592,4827033021,경상남도 밀양시 산외면 다죽리,존재
42593,4827033022,경상남도 밀양시 산외면 금곡리,존재
42594,4827033023,경상남도 밀양시 산외면 희곡리,존재
42595,4827033024,경상남도 밀양시 산외면 금천리,존재
42596,4827033025,경상남도 밀양시 산외면 남기리,존재
42597,4827033026,경상남도 밀양시 산외면 엄광리,존재
42598,4827034000,경상남도 밀양시 산내면,존재
42599,4827034021,경상남도 밀양시 산내면 송백리,존재
42600,4827034022,경상남도 밀양시 산내면 봉의리,존재
42601,4827034023,경상남도 밀양시 산내면 용전리,존재
42602,4827034024,경상남도 밀양시 산내면 임고리,존재
42603,4827034025,경상남도 밀양시 산내면 가인리,존재
42604,4827034026,경상남도 밀양시 산내면 원서리,존재
42605,4827034027,경상남도 밀양시 산내면 삼양리,존재
42606,4827034028,경상남도 밀양시 산내면 남명리,존재
42607,4827035000,경상남도 밀양시 단장면,존재
42608,4827035021,경상남도 밀양시 단장면 태룡리,존재
42609,4827035022,경상남도 밀양시 단장면 단장리,존재
42610,4827035023,경상남도 밀양시 단장면 미촌리,존재
42611,4827035024,경상남도 밀양시 단장면 안법리,존재
42612,4827035025,경상남도 밀양시 단장면 법흥리,존재
42613,4827035026,경상남도 밀양시 단장면 감물리,존재
42614,4827035027,경상남도 밀양시 단장면 국전리,존재
42615,4827035028,경상남도 밀양시 단장면 무릉리,존재
42616,4827035029,경상남도 밀양시 단장면 사연리,존재
42617,4827035030,경상남도 밀양시 단장면 범도리,존재
42618,4827035031,경상남도 밀양시 단장면 고례리,존재
42619,4827035032,경상남도 밀양시 단장면 구천리,존재
42620,4827036000,경상남도 밀양시 상남면,존재
42621,4827036021,경상남도 밀양시 상남면 기산리,존재
42622,4827036022,경상남도 밀양시 상남면 예림리,존재
42623,4827036023,경상남도 밀양시 상남면 연금리,존재
42624,4827036024,경상남도 밀양시 상남면 평촌리,존재
42625,4827036025,경상남도 밀양시 상남면 마산리,존재
42626,4827036026,경상남도 밀양시 상남면 동산리,존재
42627,4827036027,경상남도 밀양시 상남면 조음리,존재
42628,4827036028,경상남도 밀양시 상남면 남산리,존재
42629,4827036029,경상남도 밀양시 상남면 외산리,존재
42630,4827037000,경상남도 밀양시 초동면,존재
42631,4827037021,경상남도 밀양시 초동면 오방리,존재
42632,4827037022,경상남도 밀양시 초동면 범평리,존재
42633,4827037023,경상남도 밀양시 초동면 명성리,존재
42634,4827037024,경상남도 밀양시 초동면 대곡리,존재
42635,4827037025,경상남도 밀양시 초동면 반월리,존재
42636,4827037026,경상남도 밀양시 초동면 검암리,존재
42637,4827037027,경상남도 밀양시 초동면 금포리,존재
42638,4827037028,경상남도 밀양시 초동면 성만리,존재
42639,4827037029,경상남도 밀양시 초동면 신호리,존재
42640,4827037030,경상남도 밀양시 초동면 신월리,존재
42641,4827037031,경상남도 밀양시 초동면 덕산리,존재
42642,4827037032,경상남도 밀양시 초동면 봉황리,존재
42643,4827038000,경상남도 밀양시 무안면,존재
42644,4827038021,경상남도 밀양시 무안면 무안리,존재
42645,4827038022,경상남도 밀양시 무안면 신법리,존재
42646,4827038023,경상남도 밀양시 무안면 삼태리,존재
42647,4827038024,경상남도 밀양시 무안면 화봉리,존재
42648,4827038025,경상남도 밀양시 무안면 죽월리,존재
42649,4827038026,경상남도 밀양시 무안면 양효리,존재
42650,4827038027,경상남도 밀양시 무안면 내진리,존재
42651,4827038028,경상남도 밀양시 무안면 동산리,존재
42652,4827038029,경상남도 밀양시 무안면 판곡리,존재
42653,4827038030,경상남도 밀양시 무안면 운정리,존재
42654,4827038031,경상남도 밀양시 무안면 마흘리,존재
42655,4827038032,경상남도 밀양시 무안면 정곡리,존재
42656,4827038033,경상남도 밀양시 무안면 연상리,존재
42657,4827038034,경상남도 밀양시 무안면 성덕리,존재
42658,4827038035,경상남도 밀양시 무안면 모로리,존재
42659,4827038036,경상남도 밀양시 무안면 덕암리,존재
42660,4827038037,경상남도 밀양시 무안면 중산리,존재
42661,4827038038,경상남도 밀양시 무안면 웅동리,존재
42662,4827038039,경상남도 밀양시 무안면 가례리,존재
42663,4827038040,경상남도 밀양시 무안면 고라리,존재
42664,4827039000,경상남도 밀양시 청도면,존재
42665,4827039021,경상남도 밀양시 청도면 구기리,존재
42666,4827039022,경상남도 밀양시 청도면 소태리,존재
42667,4827039023,경상남도 밀양시 청도면 두곡리,존재
42668,4827039024,경상남도 밀양시 청도면 조천리,존재
42669,4827039025,경상남도 밀양시 청도면 인산리,존재
42670,4827039026,경상남도 밀양시 청도면 고법리,존재
42671,4827039027,경상남도 밀양시 청도면 요고리,존재
42684,4831000000,경상남도 거제시,존재
42685,4831010100,경상남도 거제시 능포동,존재
42686,4831010200,경상남도 거제시 장승포동,존재
42687,4831010300,경상남도 거제시 두모동,존재
42688,4831010400,경상남도 거제시 아양동,존재
42689,4831010500,경상남도 거제시 아주동,존재
42690,4831010600,경상남도 거제시 옥포동,존재
42691,4831010700,경상남도 거제시 덕포동,존재
42692,4831010800,경상남도 거제시 장평동,존재
42693,4831010900,경상남도 거제시 고현동,존재
42694,4831011000,경상남도 거제시 상동동,존재
42695,4831011100,경상남도 거제시 문동동,존재
42696,4831011200,경상남도 거제시 삼거동,존재
42697,4831011300,경상남도 거제시 양정동,존재
42698,4831011400,경상남도 거제시 수월동,존재
42707,4831031000,경상남도 거제시 일운면,존재
42708,4831031021,경상남도 거제시 일운면 망치리,존재
42709,4831031022,경상남도 거제시 일운면 구조라리,존재
42710,4831031023,경상남도 거제시 일운면 와현리,존재
42711,4831031024,경상남도 거제시 일운면 지세포리,존재
42712,4831031025,경상남도 거제시 일운면 소동리,존재
42713,4831031026,경상남도 거제시 일운면 옥림리,존재
42714,4831032000,경상남도 거제시 동부면,존재
42715,4831032021,경상남도 거제시 동부면 산촌리,존재
42716,4831032022,경상남도 거제시 동부면 산양리,존재
42717,4831032023,경상남도 거제시 동부면 구천리,존재
42718,4831032024,경상남도 거제시 동부면 부춘리,존재
42719,4831032025,경상남도 거제시 동부면 오송리,존재
42720,4831032026,경상남도 거제시 동부면 가배리,존재
42721,4831032027,경상남도 거제시 동부면 율포리,존재
42722,4831032028,경상남도 거제시 동부면 학동리,존재
42723,4831033000,경상남도 거제시 남부면,존재
42724,4831033021,경상남도 거제시 남부면 탑포리,존재
42725,4831033022,경상남도 거제시 남부면 저구리,존재
42726,4831033023,경상남도 거제시 남부면 다포리,존재
42727,4831033024,경상남도 거제시 남부면 다대리,존재
42728,4831033025,경상남도 거제시 남부면 갈곶리,존재
42729,4831034000,경상남도 거제시 거제면,존재
42730,4831034021,경상남도 거제시 거제면 법동리,존재
42731,4831034023,경상남도 거제시 거제면 내간리,존재
42732,4831034024,경상남도 거제시 거제면 외간리,존재
42733,4831034025,경상남도 거제시 거제면 옥산리,존재
42734,4831034026,경상남도 거제시 거제면 서정리,존재
42735,4831034027,경상남도 거제시 거제면 서상리,존재
42736,4831034028,경상남도 거제시 거제면 남동리,존재
42737,4831034029,경상남도 거제시 거제면 동상리,존재
42738,4831034030,경상남도 거제시 거제면 오수리,존재
42739,4831034031,경상남도 거제시 거제면 명진리,존재
42740,4831034032,경상남도 거제시 거제면 소랑리,존재
42741,4831035000,경상남도 거제시 둔덕면,존재
42742,4831035021,경상남도 거제시 둔덕면 상둔리,존재
42743,4831035022,경상남도 거제시 둔덕면 시목리,존재
42744,4831035023,경상남도 거제시 둔덕면 거림리,존재
42745,4831035024,경상남도 거제시 둔덕면 산방리,존재
42746,4831035025,경상남도 거제시 둔덕면 방하리,존재
42747,4831035026,경상남도 거제시 둔덕면 하둔리,존재
42748,4831035027,경상남도 거제시 둔덕면 어구리,존재
42749,4831035028,경상남도 거제시 둔덕면 술역리,존재
42750,4831035029,경상남도 거제시 둔덕면 학산리,존재
42751,4831036000,경상남도 거제시 사등면,존재
42752,4831036021,경상남도 거제시 사등면 사곡리,존재
42753,4831036022,경상남도 거제시 사등면 사등리,존재
42754,4831036023,경상남도 거제시 사등면 성포리,존재
42755,4831036024,경상남도 거제시 사등면 지석리,존재
42756,4831036025,경상남도 거제시 사등면 청곡리,존재
42757,4831036026,경상남도 거제시 사등면 오량리,존재
42758,4831036027,경상남도 거제시 사등면 덕호리,존재
42759,4831036028,경상남도 거제시 사등면 창호리,존재
42760,4831037000,경상남도 거제시 연초면,존재
42761,4831037021,경상남도 거제시 연초면 한내리,존재
42762,4831037022,경상남도 거제시 연초면 오비리,존재
42763,4831037023,경상남도 거제시 연초면 연사리,존재
42764,4831037024,경상남도 거제시 연초면 죽토리,존재
42765,4831037025,경상남도 거제시 연초면 다공리,존재
42766,4831037026,경상남도 거제시 연초면 덕치리,존재
42767,4831037027,경상남도 거제시 연초면 명동리,존재
42768,4831037028,경상남도 거제시 연초면 이목리,존재
42769,4831037029,경상남도 거제시 연초면 천곡리,존재
42770,4831037030,경상남도 거제시 연초면 송정리,존재
42771,4831038000,경상남도 거제시 하청면,존재
42772,4831038021,경상남도 거제시 하청면 석포리,존재
42773,4831038022,경상남도 거제시 하청면 덕곡리,존재
42774,4831038023,경상남도 거제시 하청면 유계리,존재
42775,4831038024,경상남도 거제시 하청면 하청리,존재
42776,4831038025,경상남도 거제시 하청면 실전리,존재
42777,4831038026,경상남도 거제시 하청면 어온리,존재
42778,4831038027,경상남도 거제시 하청면 대곡리,존재
42779,4831038028,경상남도 거제시 하청면 연구리,존재
42780,4831039000,경상남도 거제시 장목면,존재
42781,4831039021,경상남도 거제시 장목면 구영리,존재
42782,4831039022,경상남도 거제시 장목면 유호리,존재
42783,4831039023,경상남도 거제시 장목면 농소리,존재
42784,4831039024,경상남도 거제시 장목면 송진포리,존재
42785,4831039025,경상남도 거제시 장목면 관포리,존재
42786,4831039026,경상남도 거제시 장목면 장목리,존재
42787,4831039027,경상남도 거제시 장목면 율천리,존재
42788,4831039028,경상남도 거제시 장목면 대금리,존재
42789,4831039029,경상남도 거제시 장목면 외포리,존재
42790,4831039030,경상남도 거제시 장목면 시방리,존재
42791,4833000000,경상남도 양산시,존재
42792,4833010100,경상남도 양산시 다방동,존재
42793,4833010200,경상남도 양산시 남부동,존재
42794,4833010300,경상남도 양산시 중부동,존재
42795,4833010400,경상남도 양산시 북부동,존재
42796,4833010500,경상남도 양산시 명곡동,존재
42797,4833010600,경상남도 양산시 신기동,존재
42798,4833010700,경상남도 양산시 북정동,존재
42799,4833010800,경상남도 양산시 산막동,존재
42800,4833010900,경상남도 양산시 호계동,존재
42801,4833011000,경상남도 양산시 교동,존재
42802,4833011100,경상남도 양산시 유산동,존재
42803,4833011200,경상남도 양산시 어곡동,존재
42804,4833011300,경상남도 양산시 용당동,존재
42805,4833011400,경상남도 양산시 삼호동,존재
42806,4833011500,경상남도 양산시 명동,존재
42807,4833011600,경상남도 양산시 주남동,존재
42808,4833011700,경상남도 양산시 소주동,존재
42809,4833011800,경상남도 양산시 주진동,존재
42810,4833011900,경상남도 양산시 평산동,존재
42811,4833012000,경상남도 양산시 덕계동,존재
42812,4833012100,경상남도 양산시 매곡동,존재
42823,4833025300,경상남도 양산시 물금읍,존재
42824,4833025321,경상남도 양산시 물금읍 물금리,존재
42825,4833025322,경상남도 양산시 물금읍 증산리,존재
42826,4833025323,경상남도 양산시 물금읍 가촌리,존재
42827,4833025324,경상남도 양산시 물금읍 범어리,존재
42828,4833031000,경상남도 양산시 동면,존재
42829,4833031021,경상남도 양산시 동면 개곡리,존재
42830,4833031022,경상남도 양산시 동면 법기리,존재
42831,4833031023,경상남도 양산시 동면 여락리,존재
42832,4833031024,경상남도 양산시 동면 사송리,존재
42833,4833031025,경상남도 양산시 동면 내송리,존재
42834,4833031026,경상남도 양산시 동면 석산리,존재
42835,4833031027,경상남도 양산시 동면 금산리,존재
42836,4833031028,경상남도 양산시 동면 가산리,존재
42837,4833032000,경상남도 양산시 원동면,존재
42838,4833032021,경상남도 양산시 원동면 원리,존재
42839,4833032022,경상남도 양산시 원동면 용당리,존재
42840,4833032023,경상남도 양산시 원동면 내포리,존재
42841,4833032024,경상남도 양산시 원동면 영포리,존재
42842,4833032025,경상남도 양산시 원동면 대리,존재
42843,4833032026,경상남도 양산시 원동면 선리,존재
42844,4833032027,경상남도 양산시 원동면 서룡리,존재
42845,4833032028,경상남도 양산시 원동면 화제리,존재
42846,4833033000,경상남도 양산시 상북면,존재
42847,4833033021,경상남도 양산시 상북면 석계리,존재
42848,4833033022,경상남도 양산시 상북면 대석리,존재
42849,4833033023,경상남도 양산시 상북면 소토리,존재
42850,4833033024,경상남도 양산시 상북면 소석리,존재
42851,4833033025,경상남도 양산시 상북면 상삼리,존재
42852,4833033026,경상남도 양산시 상북면 좌삼리,존재
42853,4833033027,경상남도 양산시 상북면 내석리,존재
42854,4833033028,경상남도 양산시 상북면 외석리,존재
42855,4833033029,경상남도 양산시 상북면 신전리,존재
42856,4833034000,경상남도 양산시 하북면,존재
42857,4833034021,경상남도 양산시 하북면 순지리,존재
42858,4833034022,경상남도 양산시 하북면 지산리,존재
42859,4833034023,경상남도 양산시 하북면 초산리,존재
42860,4833034024,경상남도 양산시 하북면 답곡리,존재
42861,4833034025,경상남도 양산시 하북면 삼수리,존재
42862,4833034026,경상남도 양산시 하북면 백록리,존재
42863,4833034027,경상남도 양산시 하북면 삼감리,존재
42864,4833034028,경상남도 양산시 하북면 용연리,존재
43014,4872000000,경상남도 의령군,존재
43030,4872025000,경상남도 의령군 의령읍,존재
43031,4872025021,경상남도 의령군 의령읍 서동리,존재
43032,4872025022,경상남도 의령군 의령읍 중동리,존재
43033,4872025023,경상남도 의령군 의령읍 동동리,존재
43034,4872025024,경상남도 의령군 의령읍 무전리,존재
43035,4872025025,경상남도 의령군 의령읍 정암리,존재
43036,4872025026,경상남도 의령군 의령읍 만천리,존재
43037,4872025027,경상남도 의령군 의령읍 대산리,존재
43038,4872025028,경상남도 의령군 의령읍 상리,존재
43039,4872025029,경상남도 의령군 의령읍 중리,존재
43040,4872025030,경상남도 의령군 의령읍 하리,존재
43041,4872031000,경상남도 의령군 가례면,존재
43042,4872031021,경상남도 의령군 가례면 갑을리,존재
43043,4872031022,경상남도 의령군 가례면 양성리,존재
43044,4872031023,경상남도 의령군 가례면 개승리,존재
43045,4872031024,경상남도 의령군 가례면 괴진리,존재
43046,4872031025,경상남도 의령군 가례면 수성리,존재
43047,4872031026,경상남도 의령군 가례면 가례리,존재
43048,4872031027,경상남도 의령군 가례면 운암리,존재
43049,4872031028,경상남도 의령군 가례면 대천리,존재
43050,4872031029,경상남도 의령군 가례면 봉두리,존재
43051,4872032000,경상남도 의령군 칠곡면,존재
43052,4872032021,경상남도 의령군 칠곡면 외조리,존재
43053,4872032022,경상남도 의령군 칠곡면 내조리,존재
43054,4872032023,경상남도 의령군 칠곡면 신포리,존재
43055,4872032024,경상남도 의령군 칠곡면 도산리,존재
43056,4872032025,경상남도 의령군 칠곡면 산남리,존재
43057,4872032026,경상남도 의령군 칠곡면 산북리,존재
43058,4872033000,경상남도 의령군 대의면,존재
43059,4872033021,경상남도 의령군 대의면 신전리,존재
43060,4872033022,경상남도 의령군 대의면 행정리,존재
43061,4872033023,경상남도 의령군 대의면 중촌리,존재
43062,4872033024,경상남도 의령군 대의면 하촌리,존재
43063,4872033025,경상남도 의령군 대의면 다사리,존재
43064,4872033026,경상남도 의령군 대의면 마쌍리,존재
43065,4872033027,경상남도 의령군 대의면 추산리,존재
43066,4872033028,경상남도 의령군 대의면 심지리,존재
43067,4872033029,경상남도 의령군 대의면 천곡리,존재
43068,4872034000,경상남도 의령군 화정면,존재
43070,4872034021,경상남도 의령군 화정면 가수리,존재
43071,4872034022,경상남도 의령군 화정면 덕교리,존재
43072,4872034023,경상남도 의령군 화정면 석천리,존재
43073,4872034024,경상남도 의령군 화정면 상정리,존재
43074,4872034025,경상남도 의령군 화정면 상일리,존재
43075,4872034026,경상남도 의령군 화정면 상이리,존재
43076,4872034027,경상남도 의령군 화정면 화양리,존재
43077,4872035000,경상남도 의령군 용덕면,존재
43078,4872035021,경상남도 의령군 용덕면 이목리,존재
43079,4872035022,경상남도 의령군 용덕면 가미리,존재
43080,4872035023,경상남도 의령군 용덕면 와요리,존재
43081,4872035024,경상남도 의령군 용덕면 가락리,존재
43082,4872035025,경상남도 의령군 용덕면 죽전리,존재
43083,4872035026,경상남도 의령군 용덕면 신촌리,존재
43084,4872035027,경상남도 의령군 용덕면 교암리,존재
43085,4872035028,경상남도 의령군 용덕면 소상리,존재
43086,4872035029,경상남도 의령군 용덕면 정동리,존재
43087,4872035030,경상남도 의령군 용덕면 운곡리,존재
43088,4872035031,경상남도 의령군 용덕면 연리,존재
43089,4872035032,경상남도 의령군 용덕면 용소리,존재
43090,4872036000,경상남도 의령군 정곡면,존재
43091,4872036021,경상남도 의령군 정곡면 중교리,존재
43092,4872036022,경상남도 의령군 정곡면 죽전리,존재
43093,4872036023,경상남도 의령군 정곡면 석곡리,존재
43094,4872036024,경상남도 의령군 정곡면 오방리,존재
43095,4872036025,경상남도 의령군 정곡면 상촌리,존재
43096,4872036026,경상남도 의령군 정곡면 성황리,존재
43097,4872036027,경상남도 의령군 정곡면 예둔리,존재
43098,4872036028,경상남도 의령군 정곡면 가현리,존재
43099,4872036029,경상남도 의령군 정곡면 백곡리,존재
43100,4872036030,경상남도 의령군 정곡면 적곡리,존재
43101,4872037000,경상남도 의령군 지정면,존재
43102,4872037021,경상남도 의령군 지정면 봉곡리,존재
43103,4872037022,경상남도 의령군 지정면 오천리,존재
43104,4872037023,경상남도 의령군 지정면 두곡리,존재
43105,4872037024,경상남도 의령군 지정면 성산리,존재
43106,4872037025,경상남도 의령군 지정면 유곡리,존재
43107,4872037026,경상남도 의령군 지정면 태부리,존재
43108,4872037027,경상남도 의령군 지정면 득소리,존재
43109,4872037028,경상남도 의령군 지정면 백야리,존재
43110,4872037029,경상남도 의령군 지정면 성당리,존재
43111,4872037030,경상남도 의령군 지정면 마산리,존재
43112,4872038000,경상남도 의령군 낙서면,존재
43113,4872038021,경상남도 의령군 낙서면 전화리,존재
43114,4872038022,경상남도 의령군 낙서면 율산리,존재
43115,4872038023,경상남도 의령군 낙서면 정곡리,존재
43116,4872038024,경상남도 의령군 낙서면 여의리,존재
43117,4872038025,경상남도 의령군 낙서면 내제리,존재
43118,4872038026,경상남도 의령군 낙서면 아근리,존재
43119,4872039000,경상남도 의령군 부림면,존재
43120,4872039021,경상남도 의령군 부림면 신반리,존재
43121,4872039022,경상남도 의령군 부림면 막곡리,존재
43122,4872039023,경상남도 의령군 부림면 입산리,존재
43123,4872039024,경상남도 의령군 부림면 경산리,존재
43124,4872039025,경상남도 의령군 부림면 손오리,존재
43125,4872039026,경상남도 의령군 부림면 단원리,존재
43126,4872039027,경상남도 의령군 부림면 대곡리,존재
43127,4872039028,경상남도 의령군 부림면 여배리,존재
43128,4872039029,경상남도 의령군 부림면 익구리,존재
43129,4872039030,경상남도 의령군 부림면 감암리,존재
43130,4872039031,경상남도 의령군 부림면 권혜리,존재
43131,4872039032,경상남도 의령군 부림면 묵방리,존재
43132,4872040000,경상남도 의령군 봉수면,존재
43133,4872040021,경상남도 의령군 봉수면 청계리,존재
43134,4872040022,경상남도 의령군 봉수면 서암리,존재
43135,4872040023,경상남도 의령군 봉수면 신현리,존재
43136,4872040024,경상남도 의령군 봉수면 죽전리,존재
43137,4872040025,경상남도 의령군 봉수면 삼가리,존재
43138,4872040026,경상남도 의령군 봉수면 서득리,존재
43139,4872040027,경상남도 의령군 봉수면 천락리,존재
43148,4872041500,경상남도 의령군 궁류면,존재
43149,4872041521,경상남도 의령군 궁류면 평촌리,존재
43150,4872041522,경상남도 의령군 궁류면 벽계리,존재
43151,4872041523,경상남도 의령군 궁류면 운계리,존재
43152,4872041524,경상남도 의령군 궁류면 압곡리,존재
43153,4872041525,경상남도 의령군 궁류면 토곡리,존재
43154,4872041526,경상남도 의령군 궁류면 계현리,존재
43155,4872041527,경상남도 의령군 궁류면 다현리,존재
43156,4872042000,경상남도 의령군 유곡면,존재
43157,4872042021,경상남도 의령군 유곡면 상촌리,존재
43158,4872042022,경상남도 의령군 유곡면 상곡리,존재
43159,4872042023,경상남도 의령군 유곡면 오목리,존재
43160,4872042024,경상남도 의령군 유곡면 신촌리,존재
43161,4872042025,경상남도 의령군 유곡면 송산리,존재
43162,4872042026,경상남도 의령군 유곡면 마두리,존재
43163,4872042027,경상남도 의령군 유곡면 칠곡리,존재
43164,4872042028,경상남도 의령군 유곡면 마장리,존재
43165,4872042029,경상남도 의령군 유곡면 당동리,존재
43166,4872042030,경상남도 의령군 유곡면 덕천리,존재
43167,4872042031,경상남도 의령군 유곡면 세간리,존재
43168,4873000000,경상남도 함안군,존재
43181,4873025000,경상남도 함안군 가야읍,존재
43182,4873025021,경상남도 함안군 가야읍 말산리,존재
43183,4873025022,경상남도 함안군 가야읍 검암리,존재
43184,4873025023,경상남도 함안군 가야읍 광정리,존재
43185,4873025024,경상남도 함안군 가야읍 도항리,존재
43186,4873025025,경상남도 함안군 가야읍 신음리,존재
43187,4873025026,경상남도 함안군 가야읍 혈곡리,존재
43188,4873025027,경상남도 함안군 가야읍 춘곡리,존재
43189,4873025028,경상남도 함안군 가야읍 사내리,존재
43190,4873025029,경상남도 함안군 가야읍 가야리,존재
43191,4873025030,경상남도 함안군 가야읍 묘사리,존재
43192,4873025031,경상남도 함안군 가야읍 산서리,존재
43193,4873025300,경상남도 함안군 칠원읍,존재
43194,4873025321,경상남도 함안군 칠원읍 구성리,존재
43195,4873025322,경상남도 함안군 칠원읍 용산리,존재
43196,4873025323,경상남도 함안군 칠원읍 유원리,존재
43197,4873025324,경상남도 함안군 칠원읍 장암리,존재
43198,4873025325,경상남도 함안군 칠원읍 오곡리,존재
43199,4873025326,경상남도 함안군 칠원읍 예곡리,존재
43200,4873025327,경상남도 함안군 칠원읍 용정리,존재
43201,4873025328,경상남도 함안군 칠원읍 무기리,존재
43202,4873025329,경상남도 함안군 칠원읍 운서리,존재
43203,4873025330,경상남도 함안군 칠원읍 운곡리,존재
43204,4873031000,경상남도 함안군 함안면,존재
43207,4873031021,경상남도 함안군 함안면 봉성리,존재
43208,4873031022,경상남도 함안군 함안면 북촌리,존재
43209,4873031023,경상남도 함안군 함안면 괴산리,존재
43210,4873031024,경상남도 함안군 함안면 대산리,존재
43211,4873031025,경상남도 함안군 함안면 강명리,존재
43212,4873031026,경상남도 함안군 함안면 파수리,존재
43213,4873032000,경상남도 함안군 군북면,존재
43214,4873032021,경상남도 함안군 군북면 덕대리,존재
43215,4873032022,경상남도 함안군 군북면 중암리,존재
43216,4873032023,경상남도 함안군 군북면 소포리,존재
43217,4873032024,경상남도 함안군 군북면 동촌리,존재
43218,4873032025,경상남도 함안군 군북면 사촌리,존재
43219,4873032026,경상남도 함안군 군북면 오곡리,존재
43220,4873032027,경상남도 함안군 군북면 명관리,존재
43221,4873032028,경상남도 함안군 군북면 모로리,존재
43222,4873032029,경상남도 함안군 군북면 사도리,존재
43223,4873032030,경상남도 함안군 군북면 장지리,존재
43224,4873032031,경상남도 함안군 군북면 유현리,존재
43225,4873032032,경상남도 함안군 군북면 월촌리,존재
43226,4873032033,경상남도 함안군 군북면 박곡리,존재
43227,4873032034,경상남도 함안군 군북면 수곡리,존재
43228,4873032035,경상남도 함안군 군북면 영운리,존재
43229,4873032036,경상남도 함안군 군북면 하림리,존재
43230,4873032037,경상남도 함안군 군북면 원북리,존재
43231,4873033000,경상남도 함안군 법수면,존재
43232,4873033021,경상남도 함안군 법수면 강주리,존재
43233,4873033022,경상남도 함안군 법수면 우거리,존재
43234,4873033023,경상남도 함안군 법수면 윤내리,존재
43235,4873033024,경상남도 함안군 법수면 윤외리,존재
43236,4873033025,경상남도 함안군 법수면 주물리,존재
43237,4873033026,경상남도 함안군 법수면 대송리,존재
43238,4873033027,경상남도 함안군 법수면 백산리,존재
43239,4873033028,경상남도 함안군 법수면 사정리,존재
43240,4873033029,경상남도 함안군 법수면 황사리,존재
43241,4873034000,경상남도 함안군 대산면,존재
43243,4873034021,경상남도 함안군 대산면 부목리,존재
43244,4873034022,경상남도 함안군 대산면 대사리,존재
43245,4873034023,경상남도 함안군 대산면 평림리,존재
43246,4873034024,경상남도 함안군 대산면 옥렬리,존재
43247,4873034025,경상남도 함안군 대산면 하기리,존재
43248,4873034026,경상남도 함안군 대산면 서촌리,존재
43249,4873034027,경상남도 함안군 대산면 구혜리,존재
43250,4873034028,경상남도 함안군 대산면 장암리,존재
43251,4873035000,경상남도 함안군 칠서면,존재
43252,4873035021,경상남도 함안군 칠서면 회산리,존재
43253,4873035022,경상남도 함안군 칠서면 무릉리,존재
43254,4873035023,경상남도 함안군 칠서면 구포리,존재
43256,4873035025,경상남도 함안군 칠서면 태곡리,존재
43257,4873035026,경상남도 함안군 칠서면 대치리,존재
43258,4873035027,경상남도 함안군 칠서면 계내리,존재
43259,4873035028,경상남도 함안군 칠서면 용성리,존재
43260,4873035029,경상남도 함안군 칠서면 이룡리,존재
43261,4873035030,경상남도 함안군 칠서면 청계리,존재
43262,4873036000,경상남도 함안군 칠북면,존재
43265,4873036021,경상남도 함안군 칠북면 화천리,존재
43266,4873036022,경상남도 함안군 칠북면 덕남리,존재
43267,4873036023,경상남도 함안군 칠북면 이령리,존재
43268,4873036024,경상남도 함안군 칠북면 봉촌리,존재
43269,4873036025,경상남도 함안군 칠북면 검단리,존재
43270,4873036026,경상남도 함안군 칠북면 가연리,존재
43271,4873036027,경상남도 함안군 칠북면 영동리,존재
43283,4873038000,경상남도 함안군 산인면,존재
43284,4873038021,경상남도 함안군 산인면 입곡리,존재
43285,4873038022,경상남도 함안군 산인면 신산리,존재
43286,4873038023,경상남도 함안군 산인면 모곡리,존재
43287,4873038024,경상남도 함안군 산인면 송정리,존재
43288,4873038025,경상남도 함안군 산인면 내인리,존재
43289,4873038026,경상남도 함안군 산인면 부봉리,존재
43290,4873038027,경상남도 함안군 산인면 운곡리,존재
